Latitude,Longitude,System_ID,unit,value,Time_UTC,Temperature_diff_K,,Datum,Uhrzeit,Zeitdifferenz,UhrzeitUTC,Rest,Uhrzeit umgewandelt in Text,,
51.99419,7.64357,1,°C,17.95,2019-07-17T05:57:15.000Z,2.5,,2019-07-17T,07:57:15,02:00:00,05:57:15,.000Z,05:57:15,,
51.99419,7.64356,1,°C,17.93,2019-07-17T05:57:16.000Z,2.4,,2019-07-17T,07:57:16,02:00:00,05:57:16,.000Z,05:57:16,,
51.99419,7.64356,1,°C,17.93,2019-07-17T05:57:17.000Z,2.4,,2019-07-17T,07:57:17,02:00:00,05:57:17,.000Z,05:57:17,,
51.99419,7.64356,1,°C,17.93,2019-07-17T05:57:18.000Z,2.4,,2019-07-17T,07:57:18,02:00:00,05:57:18,.000Z,05:57:18,,
51.99419,7.64356,1,°C,17.9,2019-07-17T05:57:19.000Z,2.4,,2019-07-17T,07:57:19,02:00:00,05:57:19,.000Z,05:57:19,,
51.99419,7.64357,1,°C,17.9,2019-07-17T05:57:20.000Z,2.4,,2019-07-17T,07:57:20,02:00:00,05:57:20,.000Z,05:57:20,,
51.99419,7.64353,1,°C,17.89,2019-07-17T05:57:21.000Z,2.4,,2019-07-17T,07:57:21,02:00:00,05:57:21,.000Z,05:57:21,,
51.99422,7.64353,1,°C,17.89,2019-07-17T05:57:22.000Z,2.4,,2019-07-17T,07:57:22,02:00:00,05:57:22,.000Z,05:57:22,,
51.99422,7.64354,1,°C,17.87,2019-07-17T05:57:23.000Z,2.4,,2019-07-17T,07:57:23,02:00:00,05:57:23,.000Z,05:57:23,,
51.99422,7.64354,1,°C,17.87,2019-07-17T05:57:24.000Z,2.4,,2019-07-17T,07:57:24,02:00:00,05:57:24,.000Z,05:57:24,,
51.99422,7.64354,1,°C,17.86,2019-07-17T05:57:25.000Z,2.4,,2019-07-17T,07:57:25,02:00:00,05:57:25,.000Z,05:57:25,,
51.99423,7.64356,1,°C,17.84,2019-07-17T05:57:26.000Z,2.4,,2019-07-17T,07:57:26,02:00:00,05:57:26,.000Z,05:57:26,,
51.99423,7.64357,1,°C,17.84,2019-07-17T05:57:27.000Z,2.4,,2019-07-17T,07:57:27,02:00:00,05:57:27,.000Z,05:57:27,,
51.99424,7.64357,1,°C,17.86,2019-07-17T05:57:28.000Z,2.4,,2019-07-17T,07:57:28,02:00:00,05:57:28,.000Z,05:57:28,,
51.99424,7.64356,1,°C,17.84,2019-07-17T05:57:29.000Z,2.4,,2019-07-17T,07:57:29,02:00:00,05:57:29,.000Z,05:57:29,,
51.99424,7.64356,1,°C,17.82,2019-07-17T05:57:30.000Z,2.3,,2019-07-17T,07:57:30,02:00:00,05:57:30,.000Z,05:57:30,,
51.99423,7.64355,1,°C,17.82,2019-07-17T05:57:31.000Z,2.3,,2019-07-17T,07:57:31,02:00:00,05:57:31,.000Z,05:57:31,,
51.99423,7.64355,1,°C,17.81,2019-07-17T05:57:32.000Z,2.3,,2019-07-17T,07:57:32,02:00:00,05:57:32,.000Z,05:57:32,,
51.99423,7.64351,1,°C,17.79,2019-07-17T05:57:33.000Z,2.3,,2019-07-17T,07:57:33,02:00:00,05:57:33,.000Z,05:57:33,,
51.99423,7.64351,1,°C,17.82,2019-07-17T05:57:34.000Z,2.3,,2019-07-17T,07:57:34,02:00:00,05:57:34,.000Z,05:57:34,,
51.99423,7.64346,1,°C,17.79,2019-07-17T05:57:35.000Z,2.3,,2019-07-17T,07:57:35,02:00:00,05:57:35,.000Z,05:57:35,,
51.99423,7.64346,1,°C,17.78,2019-07-17T05:57:36.000Z,2.3,,2019-07-17T,07:57:36,02:00:00,05:57:36,.000Z,05:57:36,,
51.99422,7.64343,1,°C,17.77,2019-07-17T05:57:37.000Z,2.3,,2019-07-17T,07:57:37,02:00:00,05:57:37,.000Z,05:57:37,,
51.99422,7.64343,1,°C,17.75,2019-07-17T05:57:38.000Z,2.3,,2019-07-17T,07:57:38,02:00:00,05:57:38,.000Z,05:57:38,,
51.99423,7.64344,1,°C,17.74,2019-07-17T05:57:39.000Z,2.3,,2019-07-17T,07:57:39,02:00:00,05:57:39,.000Z,05:57:39,,
51.99423,7.64344,1,°C,17.71,2019-07-17T05:57:40.000Z,2.2,,2019-07-17T,07:57:40,02:00:00,05:57:40,.000Z,05:57:40,,
51.99423,7.64344,1,°C,17.68,2019-07-17T05:57:41.000Z,2.2,,2019-07-17T,07:57:41,02:00:00,05:57:41,.000Z,05:57:41,,
51.99422,7.64343,1,°C,17.68,2019-07-17T05:57:42.000Z,2.2,,2019-07-17T,07:57:42,02:00:00,05:57:42,.000Z,05:57:42,,
51.99422,7.64343,1,°C,17.66,2019-07-17T05:57:43.000Z,2.2,,2019-07-17T,07:57:43,02:00:00,05:57:43,.000Z,05:57:43,,
51.99422,7.64343,1,°C,17.62,2019-07-17T05:57:44.000Z,2.1,,2019-07-17T,07:57:44,02:00:00,05:57:44,.000Z,05:57:44,,
51.99422,7.64343,1,°C,17.56,2019-07-17T05:57:45.000Z,2.1,,2019-07-17T,07:57:45,02:00:00,05:57:45,.000Z,05:57:45,,
51.99422,7.64346,1,°C,17.56,2019-07-17T05:57:46.000Z,2.1,,2019-07-17T,07:57:46,02:00:00,05:57:46,.000Z,05:57:46,,
51.99422,7.64346,1,°C,17.51,2019-07-17T05:57:47.000Z,2.0,,2019-07-17T,07:57:47,02:00:00,05:57:47,.000Z,05:57:47,,
51.99423,7.64347,1,°C,17.48,2019-07-17T05:57:48.000Z,2.0,,2019-07-17T,07:57:48,02:00:00,05:57:48,.000Z,05:57:48,,
51.99423,7.6435,1,°C,17.41,2019-07-17T05:57:49.000Z,1.9,,2019-07-17T,07:57:49,02:00:00,05:57:49,.000Z,05:57:49,,
51.99423,7.6435,1,°C,17.4,2019-07-17T05:57:50.000Z,1.9,,2019-07-17T,07:57:50,02:00:00,05:57:50,.000Z,05:57:50,,
51.99424,7.64349,1,°C,17.34,2019-07-17T05:57:51.000Z,1.9,,2019-07-17T,07:57:51,02:00:00,05:57:51,.000Z,05:57:51,,
51.99424,7.64349,1,°C,17.3,2019-07-17T05:57:52.000Z,1.8,,2019-07-17T,07:57:52,02:00:00,05:57:52,.000Z,05:57:52,,
51.99423,7.64351,1,°C,17.23,2019-07-17T05:57:53.000Z,1.7,,2019-07-17T,07:57:53,02:00:00,05:57:53,.000Z,05:57:53,,
51.99423,7.64351,1,°C,17.19,2019-07-17T05:57:54.000Z,1.7,,2019-07-17T,07:57:54,02:00:00,05:57:54,.000Z,05:57:54,,
51.99423,7.64351,1,°C,17.15,2019-07-17T05:57:55.000Z,1.7,,2019-07-17T,07:57:55,02:00:00,05:57:55,.000Z,05:57:55,,
51.99424,7.64353,1,°C,17.11,2019-07-17T05:57:56.000Z,1.6,,2019-07-17T,07:57:56,02:00:00,05:57:56,.000Z,05:57:56,,
51.99424,7.64353,1,°C,17.07,2019-07-17T05:57:57.000Z,1.6,,2019-07-17T,07:57:57,02:00:00,05:57:57,.000Z,05:57:57,,
51.99424,7.64354,1,°C,16.98,2019-07-17T05:57:58.000Z,1.5,,2019-07-17T,07:57:58,02:00:00,05:57:58,.000Z,05:57:58,,
51.99424,7.64354,1,°C,16.94,2019-07-17T05:57:59.000Z,1.5,,2019-07-17T,07:57:59,02:00:00,05:57:59,.000Z,05:57:59,,
51.99424,7.64354,1,°C,16.91,2019-07-17T05:58:00.000Z,1.4,,2019-07-17T,07:58:00,02:00:00,05:58:00,.000Z,05:58:00,,
51.99424,7.64355,1,°C,16.85,2019-07-17T05:58:01.000Z,1.4,,2019-07-17T,07:58:01,02:00:00,05:58:01,.000Z,05:58:01,,
51.99423,7.64355,1,°C,16.81,2019-07-17T05:58:02.000Z,1.3,,2019-07-17T,07:58:02,02:00:00,05:58:02,.000Z,05:58:02,,
51.99424,7.64355,1,°C,16.76,2019-07-17T05:58:03.000Z,1.3,,2019-07-17T,07:58:03,02:00:00,05:58:03,.000Z,05:58:03,,
51.99424,7.64355,1,°C,16.71,2019-07-17T05:58:04.000Z,1.2,,2019-07-17T,07:58:04,02:00:00,05:58:04,.000Z,05:58:04,,
51.99423,7.64357,1,°C,16.66,2019-07-17T05:58:05.000Z,1.2,,2019-07-17T,07:58:05,02:00:00,05:58:05,.000Z,05:58:05,,
51.99423,7.64357,1,°C,16.63,2019-07-17T05:58:06.000Z,1.1,,2019-07-17T,07:58:06,02:00:00,05:58:06,.000Z,05:58:06,,
51.99423,7.64357,1,°C,16.57,2019-07-17T05:58:07.000Z,1.1,,2019-07-17T,07:58:07,02:00:00,05:58:07,.000Z,05:58:07,,
51.99423,7.64357,1,°C,16.52,2019-07-17T05:58:08.000Z,1.0,,2019-07-17T,07:58:08,02:00:00,05:58:08,.000Z,05:58:08,,
51.99423,7.64357,1,°C,16.48,2019-07-17T05:58:09.000Z,1.0,,2019-07-17T,07:58:09,02:00:00,05:58:09,.000Z,05:58:09,,
51.99423,7.64357,1,°C,16.45,2019-07-17T05:58:10.000Z,1.0,,2019-07-17T,07:58:10,02:00:00,05:58:10,.000Z,05:58:10,,
51.99423,7.64358,1,°C,16.41,2019-07-17T05:58:11.000Z,0.9,,2019-07-17T,07:58:11,02:00:00,05:58:11,.000Z,05:58:11,,
51.99423,7.64358,1,°C,16.39,2019-07-17T05:58:12.000Z,0.9,,2019-07-17T,07:58:12,02:00:00,05:58:12,.000Z,05:58:12,,
51.99423,7.64358,1,°C,16.34,2019-07-17T05:58:13.000Z,0.9,,2019-07-17T,07:58:13,02:00:00,05:58:13,.000Z,05:58:13,,
51.99423,7.64358,1,°C,16.3,2019-07-17T05:58:14.000Z,0.8,,2019-07-17T,07:58:14,02:00:00,05:58:14,.000Z,05:58:14,,
51.99422,7.64359,1,°C,16.25,2019-07-17T05:58:15.000Z,0.8,,2019-07-17T,07:58:15,02:00:00,05:58:15,.000Z,05:58:15,,
51.99422,7.64359,1,°C,16.24,2019-07-17T05:58:16.000Z,0.7,,2019-07-17T,07:58:16,02:00:00,05:58:16,.000Z,05:58:16,,
51.99422,7.64359,1,°C,16.21,2019-07-17T05:58:17.000Z,0.7,,2019-07-17T,07:58:17,02:00:00,05:58:17,.000Z,05:58:17,,
51.99422,7.64359,1,°C,16.17,2019-07-17T05:58:18.000Z,0.7,,2019-07-17T,07:58:18,02:00:00,05:58:18,.000Z,05:58:18,,
51.99423,7.64359,1,°C,16.15,2019-07-17T05:58:19.000Z,0.7,,2019-07-17T,07:58:19,02:00:00,05:58:19,.000Z,05:58:19,,
51.99423,7.6436,1,°C,16.12,2019-07-17T05:58:20.000Z,0.6,,2019-07-17T,07:58:20,02:00:00,05:58:20,.000Z,05:58:20,,
51.99423,7.6436,1,°C,16.08,2019-07-17T05:58:21.000Z,0.6,,2019-07-17T,07:58:21,02:00:00,05:58:21,.000Z,05:58:21,,
51.99423,7.6436,1,°C,16.08,2019-07-17T05:58:22.000Z,0.6,,2019-07-17T,07:58:22,02:00:00,05:58:22,.000Z,05:58:22,,
51.99423,7.6436,1,°C,16.02,2019-07-17T05:58:23.000Z,0.5,,2019-07-17T,07:58:23,02:00:00,05:58:23,.000Z,05:58:23,,
51.99423,7.6436,1,°C,16.02,2019-07-17T05:58:24.000Z,0.5,,2019-07-17T,07:58:24,02:00:00,05:58:24,.000Z,05:58:24,,
51.99423,7.6436,1,°C,15.96,2019-07-17T05:58:25.000Z,0.5,,2019-07-17T,07:58:25,02:00:00,05:58:25,.000Z,05:58:25,,
51.99423,7.6436,1,°C,15.97,2019-07-17T05:58:26.000Z,0.5,,2019-07-17T,07:58:26,02:00:00,05:58:26,.000Z,05:58:26,,
51.99423,7.6436,1,°C,15.94,2019-07-17T05:58:27.000Z,0.4,,2019-07-17T,07:58:27,02:00:00,05:58:27,.000Z,05:58:27,,
51.99423,7.6436,1,°C,15.92,2019-07-17T05:58:28.000Z,0.4,,2019-07-17T,07:58:28,02:00:00,05:58:28,.000Z,05:58:28,,
51.99423,7.6436,1,°C,15.9,2019-07-17T05:58:29.000Z,0.4,,2019-07-17T,07:58:29,02:00:00,05:58:29,.000Z,05:58:29,,
51.99423,7.6436,1,°C,15.89,2019-07-17T05:58:30.000Z,0.4,,2019-07-17T,07:58:30,02:00:00,05:58:30,.000Z,05:58:30,,
51.99423,7.6436,1,°C,15.86,2019-07-17T05:58:31.000Z,0.4,,2019-07-17T,07:58:31,02:00:00,05:58:31,.000Z,05:58:31,,
51.99423,7.6436,1,°C,15.83,2019-07-17T05:58:32.000Z,0.3,,2019-07-17T,07:58:32,02:00:00,05:58:32,.000Z,05:58:32,,
51.99423,7.6436,1,°C,15.82,2019-07-17T05:58:33.000Z,0.3,,2019-07-17T,07:58:33,02:00:00,05:58:33,.000Z,05:58:33,,
51.99423,7.6436,1,°C,15.8,2019-07-17T05:58:34.000Z,0.3,,2019-07-17T,07:58:34,02:00:00,05:58:34,.000Z,05:58:34,,
51.99423,7.64359,1,°C,15.8,2019-07-17T05:58:35.000Z,0.3,,2019-07-17T,07:58:35,02:00:00,05:58:35,.000Z,05:58:35,,
51.99423,7.64359,1,°C,15.78,2019-07-17T05:58:36.000Z,0.3,,2019-07-17T,07:58:36,02:00:00,05:58:36,.000Z,05:58:36,,
51.99423,7.64359,1,°C,15.75,2019-07-17T05:58:37.000Z,0.3,,2019-07-17T,07:58:37,02:00:00,05:58:37,.000Z,05:58:37,,
51.99423,7.64359,1,°C,15.72,2019-07-17T05:58:38.000Z,0.2,,2019-07-17T,07:58:38,02:00:00,05:58:38,.000Z,05:58:38,,
51.99423,7.64359,1,°C,15.74,2019-07-17T05:58:39.000Z,0.3,,2019-07-17T,07:58:39,02:00:00,05:58:39,.000Z,05:58:39,,
51.99423,7.6436,1,°C,15.72,2019-07-17T05:58:40.000Z,0.2,,2019-07-17T,07:58:40,02:00:00,05:58:40,.000Z,05:58:40,,
51.99423,7.6436,1,°C,15.69,2019-07-17T05:58:41.000Z,0.2,,2019-07-17T,07:58:41,02:00:00,05:58:41,.000Z,05:58:41,,
51.99422,7.6436,1,°C,15.69,2019-07-17T05:58:42.000Z,0.2,,2019-07-17T,07:58:42,02:00:00,05:58:42,.000Z,05:58:42,,
51.99422,7.6436,1,°C,15.69,2019-07-17T05:58:43.000Z,0.2,,2019-07-17T,07:58:43,02:00:00,05:58:43,.000Z,05:58:43,,
51.99424,7.64358,1,°C,15.67,2019-07-17T05:58:44.000Z,0.2,,2019-07-17T,07:58:44,02:00:00,05:58:44,.000Z,05:58:44,,
51.99424,7.64359,1,°C,15.65,2019-07-17T05:58:45.000Z,0.2,,2019-07-17T,07:58:45,02:00:00,05:58:45,.000Z,05:58:45,,
51.99424,7.64359,1,°C,15.65,2019-07-17T05:58:46.000Z,0.2,,2019-07-17T,07:58:46,02:00:00,05:58:46,.000Z,05:58:46,,
51.99424,7.64358,1,°C,15.64,2019-07-17T05:58:47.000Z,0.2,,2019-07-17T,07:58:47,02:00:00,05:58:47,.000Z,05:58:47,,
51.99424,7.64358,1,°C,15.64,2019-07-17T05:58:48.000Z,0.2,,2019-07-17T,07:58:48,02:00:00,05:58:48,.000Z,05:58:48,,
51.99424,7.64359,1,°C,15.62,2019-07-17T05:58:49.000Z,0.1,,2019-07-17T,07:58:49,02:00:00,05:58:49,.000Z,05:58:49,,
51.99424,7.64359,1,°C,15.62,2019-07-17T05:58:50.000Z,0.1,,2019-07-17T,07:58:50,02:00:00,05:58:50,.000Z,05:58:50,,
51.99424,7.64359,1,°C,15.62,2019-07-17T05:58:51.000Z,0.1,,2019-07-17T,07:58:51,02:00:00,05:58:51,.000Z,05:58:51,,
51.99424,7.64358,1,°C,15.64,2019-07-17T05:58:52.000Z,0.2,,2019-07-17T,07:58:52,02:00:00,05:58:52,.000Z,05:58:52,,
51.99424,7.64358,1,°C,15.6,2019-07-17T05:58:53.000Z,0.1,,2019-07-17T,07:58:53,02:00:00,05:58:53,.000Z,05:58:53,,
51.99424,7.64358,1,°C,15.62,2019-07-17T05:58:54.000Z,0.1,,2019-07-17T,07:58:54,02:00:00,05:58:54,.000Z,05:58:54,,
51.99424,7.64358,1,°C,15.6,2019-07-17T05:58:55.000Z,0.1,,2019-07-17T,07:58:55,02:00:00,05:58:55,.000Z,05:58:55,,
51.99424,7.64358,1,°C,15.6,2019-07-17T05:58:56.000Z,0.1,,2019-07-17T,07:58:56,02:00:00,05:58:56,.000Z,05:58:56,,
51.99424,7.64358,1,°C,15.59,2019-07-17T05:58:57.000Z,0.1,,2019-07-17T,07:58:57,02:00:00,05:58:57,.000Z,05:58:57,,
51.99424,7.64358,1,°C,15.59,2019-07-17T05:58:58.000Z,0.1,,2019-07-17T,07:58:58,02:00:00,05:58:58,.000Z,05:58:58,,
51.99424,7.64358,1,°C,15.57,2019-07-17T05:58:59.000Z,0.1,,2019-07-17T,07:58:59,02:00:00,05:58:59,.000Z,05:58:59,,
51.99424,7.64358,1,°C,15.56,2019-07-17T05:59:00.000Z,0.1,,2019-07-17T,07:59:00,02:00:00,05:59:00,.000Z,05:59:00,,
51.99424,7.64358,1,°C,15.54,2019-07-17T05:59:01.000Z,0.0,,2019-07-17T,07:59:01,02:00:00,05:59:01,.000Z,05:59:01,,
51.99424,7.64358,1,°C,15.56,2019-07-17T05:59:02.000Z,0.1,,2019-07-17T,07:59:02,02:00:00,05:59:02,.000Z,05:59:02,,
51.99424,7.64358,1,°C,15.54,2019-07-17T05:59:03.000Z,0.0,,2019-07-17T,07:59:03,02:00:00,05:59:03,.000Z,05:59:03,,
51.99425,7.64357,1,°C,15.53,2019-07-17T05:59:04.000Z,0.0,,2019-07-17T,07:59:04,02:00:00,05:59:04,.000Z,05:59:04,,
51.99425,7.64357,1,°C,15.5,2019-07-17T05:59:05.000Z,0.0,,2019-07-17T,07:59:05,02:00:00,05:59:05,.000Z,05:59:05,,
51.99425,7.64357,1,°C,15.51,2019-07-17T05:59:06.000Z,0.0,,2019-07-17T,07:59:06,02:00:00,05:59:06,.000Z,05:59:06,,
51.99425,7.64357,1,°C,15.51,2019-07-17T05:59:07.000Z,0.0,,2019-07-17T,07:59:07,02:00:00,05:59:07,.000Z,05:59:07,,
51.99425,7.64357,1,°C,15.51,2019-07-17T05:59:08.000Z,0.0,,2019-07-17T,07:59:08,02:00:00,05:59:08,.000Z,05:59:08,,
51.99425,7.64358,1,°C,15.49,2019-07-17T05:59:09.000Z,0.0,,2019-07-17T,07:59:09,02:00:00,05:59:09,.000Z,05:59:09,,
51.99425,7.64358,1,°C,15.49,2019-07-17T05:59:10.000Z,0.0,,2019-07-17T,07:59:10,02:00:00,05:59:10,.000Z,05:59:10,,
51.99425,7.64358,1,°C,15.49,2019-07-17T05:59:11.000Z,0.0,,2019-07-17T,07:59:11,02:00:00,05:59:11,.000Z,05:59:11,,
51.99425,7.64358,1,°C,15.49,2019-07-17T05:59:12.000Z,0.0,,2019-07-17T,07:59:12,02:00:00,05:59:12,.000Z,05:59:12,,
51.99424,7.64358,1,°C,15.47,2019-07-17T05:59:13.000Z,0.0,,2019-07-17T,07:59:13,02:00:00,05:59:13,.000Z,05:59:13,,
51.99424,7.64358,1,°C,15.49,2019-07-17T05:59:14.000Z,0.0,,2019-07-17T,07:59:14,02:00:00,05:59:14,.000Z,05:59:14,,
51.99425,7.64358,1,°C,15.46,2019-07-17T05:59:15.000Z,0.0,,2019-07-17T,07:59:15,02:00:00,05:59:15,.000Z,05:59:15,,
51.99425,7.64357,1,°C,15.47,2019-07-17T05:59:16.000Z,0.0,,2019-07-17T,07:59:16,02:00:00,05:59:16,.000Z,05:59:16,,
51.99425,7.64357,1,°C,15.44,2019-07-17T05:59:17.000Z,-0.1,,2019-07-17T,07:59:17,02:00:00,05:59:17,.000Z,05:59:17,,
51.99425,7.64356,1,°C,15.44,2019-07-17T05:59:18.000Z,-0.1,,2019-07-17T,07:59:18,02:00:00,05:59:18,.000Z,05:59:18,,
51.99425,7.64356,1,°C,15.43,2019-07-17T05:59:19.000Z,-0.1,,2019-07-17T,07:59:19,02:00:00,05:59:19,.000Z,05:59:19,,
51.99426,7.64356,1,°C,15.44,2019-07-17T05:59:20.000Z,-0.1,,2019-07-17T,07:59:20,02:00:00,05:59:20,.000Z,05:59:20,,
51.99426,7.64356,1,°C,15.43,2019-07-17T05:59:21.000Z,-0.1,,2019-07-17T,07:59:21,02:00:00,05:59:21,.000Z,05:59:21,,
51.99426,7.64356,1,°C,15.41,2019-07-17T05:59:22.000Z,-0.1,,2019-07-17T,07:59:22,02:00:00,05:59:22,.000Z,05:59:22,,
51.99426,7.64356,1,°C,15.43,2019-07-17T05:59:23.000Z,-0.1,,2019-07-17T,07:59:23,02:00:00,05:59:23,.000Z,05:59:23,,
51.99426,7.64357,1,°C,15.41,2019-07-17T05:59:24.000Z,-0.1,,2019-07-17T,07:59:24,02:00:00,05:59:24,.000Z,05:59:24,,
51.99426,7.64357,1,°C,15.41,2019-07-17T05:59:25.000Z,-0.1,,2019-07-17T,07:59:25,02:00:00,05:59:25,.000Z,05:59:25,,
51.99426,7.64357,1,°C,15.41,2019-07-17T05:59:26.000Z,-0.1,,2019-07-17T,07:59:26,02:00:00,05:59:26,.000Z,05:59:26,,
51.99426,7.64357,1,°C,15.38,2019-07-17T05:59:27.000Z,-0.1,,2019-07-17T,07:59:27,02:00:00,05:59:27,.000Z,05:59:27,,
51.99426,7.64357,1,°C,15.38,2019-07-17T05:59:28.000Z,-0.1,,2019-07-17T,07:59:28,02:00:00,05:59:28,.000Z,05:59:28,,
51.99426,7.64357,1,°C,15.38,2019-07-17T05:59:29.000Z,-0.1,,2019-07-17T,07:59:29,02:00:00,05:59:29,.000Z,05:59:29,,
51.99426,7.64356,1,°C,15.36,2019-07-17T05:59:30.000Z,-0.1,,2019-07-17T,07:59:30,02:00:00,05:59:30,.000Z,05:59:30,,
51.99426,7.64356,1,°C,15.38,2019-07-17T05:59:31.000Z,-0.1,,2019-07-17T,07:59:31,02:00:00,05:59:31,.000Z,05:59:31,,
51.99427,7.64356,1,°C,15.35,2019-07-17T05:59:32.000Z,-0.1,,2019-07-17T,07:59:32,02:00:00,05:59:32,.000Z,05:59:32,,
51.99427,7.64356,1,°C,15.35,2019-07-17T05:59:33.000Z,-0.1,,2019-07-17T,07:59:33,02:00:00,05:59:33,.000Z,05:59:33,,
51.99427,7.64356,1,°C,15.34,2019-07-17T05:59:34.000Z,-0.2,,2019-07-17T,07:59:34,02:00:00,05:59:34,.000Z,05:59:34,,
51.99427,7.64356,1,°C,15.34,2019-07-17T05:59:35.000Z,-0.2,,2019-07-17T,07:59:35,02:00:00,05:59:35,.000Z,05:59:35,,
51.99427,7.64356,1,°C,15.34,2019-07-17T05:59:36.000Z,-0.2,,2019-07-17T,07:59:36,02:00:00,05:59:36,.000Z,05:59:36,,
51.99427,7.64356,1,°C,15.32,2019-07-17T05:59:37.000Z,-0.2,,2019-07-17T,07:59:37,02:00:00,05:59:37,.000Z,05:59:37,,
51.99427,7.64356,1,°C,15.34,2019-07-17T05:59:38.000Z,-0.2,,2019-07-17T,07:59:38,02:00:00,05:59:38,.000Z,05:59:38,,
51.99428,7.64356,1,°C,15.32,2019-07-17T05:59:39.000Z,-0.2,,2019-07-17T,07:59:39,02:00:00,05:59:39,.000Z,05:59:39,,
51.99427,7.64357,1,°C,15.32,2019-07-17T05:59:40.000Z,-0.2,,2019-07-17T,07:59:40,02:00:00,05:59:40,.000Z,05:59:40,,
51.99427,7.64357,1,°C,15.31,2019-07-17T05:59:41.000Z,-0.2,,2019-07-17T,07:59:41,02:00:00,05:59:41,.000Z,05:59:41,,
51.99427,7.64357,1,°C,15.32,2019-07-17T05:59:42.000Z,-0.2,,2019-07-17T,07:59:42,02:00:00,05:59:42,.000Z,05:59:42,,
51.99427,7.64357,1,°C,15.31,2019-07-17T05:59:43.000Z,-0.2,,2019-07-17T,07:59:43,02:00:00,05:59:43,.000Z,05:59:43,,
51.99427,7.64357,1,°C,15.29,2019-07-17T05:59:44.000Z,-0.2,,2019-07-17T,07:59:44,02:00:00,05:59:44,.000Z,05:59:44,,
51.99428,7.64357,1,°C,15.29,2019-07-17T05:59:45.000Z,-0.2,,2019-07-17T,07:59:45,02:00:00,05:59:45,.000Z,05:59:45,,
51.99427,7.64358,1,°C,15.29,2019-07-17T05:59:46.000Z,-0.2,,2019-07-17T,07:59:46,02:00:00,05:59:46,.000Z,05:59:46,,
51.99427,7.64358,1,°C,15.28,2019-07-17T05:59:47.000Z,-0.2,,2019-07-17T,07:59:47,02:00:00,05:59:47,.000Z,05:59:47,,
51.99427,7.64359,1,°C,15.28,2019-07-17T05:59:48.000Z,-0.2,,2019-07-17T,07:59:48,02:00:00,05:59:48,.000Z,05:59:48,,
51.99427,7.64359,1,°C,15.28,2019-07-17T05:59:49.000Z,-0.2,,2019-07-17T,07:59:49,02:00:00,05:59:49,.000Z,05:59:49,,
51.99427,7.64359,1,°C,15.27,2019-07-17T05:59:50.000Z,-0.2,,2019-07-17T,07:59:50,02:00:00,05:59:50,.000Z,05:59:50,,
51.99427,7.64358,1,°C,15.27,2019-07-17T05:59:51.000Z,-0.2,,2019-07-17T,07:59:51,02:00:00,05:59:51,.000Z,05:59:51,,
51.99428,7.64358,1,°C,15.27,2019-07-17T05:59:52.000Z,-0.2,,2019-07-17T,07:59:52,02:00:00,05:59:52,.000Z,05:59:52,,
