Latitude,Longitude,System_ID,unit,value,Time_UTC,Temperature_diff_K,,Datum,Uhrzeit,Zeitdifferenz,UhrzeitUTC,Rest,Uhrzeit umgewandelt in Text,,
51.96302,7.62824,1,°C,20.2,2019-07-17T18:01:41.000Z,-0.5,,2019-07-17T,20:01:41,02:00:00,18:01:41,.000Z,18:01:41,,
51.96302,7.62824,1,°C,20.2,2019-07-17T18:01:42.000Z,-0.5,,2019-07-17T,20:01:42,02:00:00,18:01:42,.000Z,18:01:42,,
51.96306,7.62832,1,°C,20.17,2019-07-17T18:01:43.000Z,-0.5,,2019-07-17T,20:01:43,02:00:00,18:01:43,.000Z,18:01:43,,
51.96306,7.62848,1,°C,20.17,2019-07-17T18:01:44.000Z,-0.5,,2019-07-17T,20:01:44,02:00:00,18:01:44,.000Z,18:01:44,,
51.96309,7.62848,1,°C,20.14,2019-07-17T18:01:45.000Z,-0.5,,2019-07-17T,20:01:45,02:00:00,18:01:45,.000Z,18:01:45,,
51.96312,7.62857,1,°C,20.14,2019-07-17T18:01:46.000Z,-0.5,,2019-07-17T,20:01:46,02:00:00,18:01:46,.000Z,18:01:46,,
51.96312,7.62857,1,°C,20.13,2019-07-17T18:01:47.000Z,-0.6,,2019-07-17T,20:01:47,02:00:00,18:01:47,.000Z,18:01:47,,
51.96313,7.62861,1,°C,20.11,2019-07-17T18:01:48.000Z,-0.6,,2019-07-17T,20:01:48,02:00:00,18:01:48,.000Z,18:01:48,,
51.96313,7.62861,1,°C,20.1,2019-07-17T18:01:49.000Z,-0.6,,2019-07-17T,20:01:49,02:00:00,18:01:49,.000Z,18:01:49,,
51.96319,7.62871,1,°C,20.1,2019-07-17T18:01:50.000Z,-0.6,,2019-07-17T,20:01:50,02:00:00,18:01:50,.000Z,18:01:50,,
51.96319,7.62871,1,°C,20.08,2019-07-17T18:01:51.000Z,-0.6,,2019-07-17T,20:01:51,02:00:00,18:01:51,.000Z,18:01:51,,
51.96324,7.62878,1,°C,20.08,2019-07-17T18:01:52.000Z,-0.6,,2019-07-17T,20:01:52,02:00:00,18:01:52,.000Z,18:01:52,,
51.96324,7.62878,1,°C,20.08,2019-07-17T18:01:53.000Z,-0.6,,2019-07-17T,20:01:53,02:00:00,18:01:53,.000Z,18:01:53,,
51.9633,7.62884,1,°C,20.06,2019-07-17T18:01:54.000Z,-0.6,,2019-07-17T,20:01:54,02:00:00,18:01:54,.000Z,18:01:54,,
51.9633,7.62887,1,°C,20.08,2019-07-17T18:01:55.000Z,-0.6,,2019-07-17T,20:01:55,02:00:00,18:01:55,.000Z,18:01:55,,
51.96333,7.62887,1,°C,20.08,2019-07-17T18:01:56.000Z,-0.6,,2019-07-17T,20:01:56,02:00:00,18:01:56,.000Z,18:01:56,,
51.9634,7.62896,1,°C,20.06,2019-07-17T18:01:57.000Z,-0.6,,2019-07-17T,20:01:57,02:00:00,18:01:57,.000Z,18:01:57,,
51.9634,7.62896,1,°C,20.06,2019-07-17T18:01:58.000Z,-0.6,,2019-07-17T,20:01:58,02:00:00,18:01:58,.000Z,18:01:58,,
51.96342,7.629,1,°C,20.08,2019-07-17T18:01:59.000Z,-0.6,,2019-07-17T,20:01:59,02:00:00,18:01:59,.000Z,18:01:59,,
51.96342,7.629,1,°C,20.06,2019-07-17T18:02:00.000Z,-0.6,,2019-07-17T,20:02:00,02:00:00,18:02:00,.000Z,18:02:00,,
51.96342,7.629,1,°C,20.06,2019-07-17T18:02:01.000Z,-0.6,,2019-07-17T,20:02:01,02:00:00,18:02:01,.000Z,18:02:01,,
51.96346,7.62905,1,°C,20.08,2019-07-17T18:02:02.000Z,-0.6,,2019-07-17T,20:02:02,02:00:00,18:02:02,.000Z,18:02:02,,
51.96346,7.62914,1,°C,20.08,2019-07-17T18:02:03.000Z,-0.6,,2019-07-17T,20:02:03,02:00:00,18:02:03,.000Z,18:02:03,,
51.9635,7.62914,1,°C,20.1,2019-07-17T18:02:04.000Z,-0.6,,2019-07-17T,20:02:04,02:00:00,18:02:04,.000Z,18:02:04,,
51.9635,7.62921,1,°C,20.1,2019-07-17T18:02:05.000Z,-0.6,,2019-07-17T,20:02:05,02:00:00,18:02:05,.000Z,18:02:05,,
51.96355,7.62921,1,°C,20.11,2019-07-17T18:02:06.000Z,-0.6,,2019-07-17T,20:02:06,02:00:00,18:02:06,.000Z,18:02:06,,
51.96357,7.62924,1,°C,20.11,2019-07-17T18:02:07.000Z,-0.6,,2019-07-17T,20:02:07,02:00:00,18:02:07,.000Z,18:02:07,,
51.96357,7.62924,1,°C,20.14,2019-07-17T18:02:08.000Z,-0.5,,2019-07-17T,20:02:08,02:00:00,18:02:08,.000Z,18:02:08,,
51.96363,7.62928,1,°C,20.16,2019-07-17T18:02:09.000Z,-0.5,,2019-07-17T,20:02:09,02:00:00,18:02:09,.000Z,18:02:09,,
51.96363,7.62928,1,°C,20.16,2019-07-17T18:02:10.000Z,-0.5,,2019-07-17T,20:02:10,02:00:00,18:02:10,.000Z,18:02:10,,
51.9637,7.62934,1,°C,20.2,2019-07-17T18:02:11.000Z,-0.5,,2019-07-17T,20:02:11,02:00:00,18:02:11,.000Z,18:02:11,,
51.9637,7.62934,1,°C,20.2,2019-07-17T18:02:12.000Z,-0.5,,2019-07-17T,20:02:12,02:00:00,18:02:12,.000Z,18:02:12,,
51.96376,7.62941,1,°C,20.21,2019-07-17T18:02:13.000Z,-0.5,,2019-07-17T,20:02:13,02:00:00,18:02:13,.000Z,18:02:13,,
51.96376,7.62941,1,°C,20.26,2019-07-17T18:02:14.000Z,-0.4,,2019-07-17T,20:02:14,02:00:00,18:02:14,.000Z,18:02:14,,
51.96376,7.62946,1,°C,20.26,2019-07-17T18:02:15.000Z,-0.4,,2019-07-17T,20:02:15,02:00:00,18:02:15,.000Z,18:02:15,,
51.96379,7.62946,1,°C,20.29,2019-07-17T18:02:16.000Z,-0.4,,2019-07-17T,20:02:16,02:00:00,18:02:16,.000Z,18:02:16,,
51.96388,7.62952,1,°C,20.31,2019-07-17T18:02:17.000Z,-0.4,,2019-07-17T,20:02:17,02:00:00,18:02:17,.000Z,18:02:17,,
51.96388,7.62952,1,°C,20.33,2019-07-17T18:02:18.000Z,-0.4,,2019-07-17T,20:02:18,02:00:00,18:02:18,.000Z,18:02:18,,
51.96394,7.62954,1,°C,20.35,2019-07-17T18:02:19.000Z,-0.3,,2019-07-17T,20:02:19,02:00:00,18:02:19,.000Z,18:02:19,,
51.96394,7.62954,1,°C,20.38,2019-07-17T18:02:20.000Z,-0.3,,2019-07-17T,20:02:20,02:00:00,18:02:20,.000Z,18:02:20,,
51.96396,7.62956,1,°C,20.39,2019-07-17T18:02:21.000Z,-0.3,,2019-07-17T,20:02:21,02:00:00,18:02:21,.000Z,18:02:21,,
51.96396,7.62956,1,°C,20.41,2019-07-17T18:02:22.000Z,-0.3,,2019-07-17T,20:02:22,02:00:00,18:02:22,.000Z,18:02:22,,
51.96403,7.62962,1,°C,20.42,2019-07-17T18:02:23.000Z,-0.3,,2019-07-17T,20:02:23,02:00:00,18:02:23,.000Z,18:02:23,,
51.96403,7.62962,1,°C,20.47,2019-07-17T18:02:24.000Z,-0.2,,2019-07-17T,20:02:24,02:00:00,18:02:24,.000Z,18:02:24,,
51.96407,7.62968,1,°C,20.47,2019-07-17T18:02:25.000Z,-0.2,,2019-07-17T,20:02:25,02:00:00,18:02:25,.000Z,18:02:25,,
51.96407,7.62972,1,°C,20.51,2019-07-17T18:02:26.000Z,-0.2,,2019-07-17T,20:02:26,02:00:00,18:02:26,.000Z,18:02:26,,
51.96408,7.62972,1,°C,20.51,2019-07-17T18:02:27.000Z,-0.2,,2019-07-17T,20:02:27,02:00:00,18:02:27,.000Z,18:02:27,,
51.96412,7.62975,1,°C,20.54,2019-07-17T18:02:28.000Z,-0.1,,2019-07-17T,20:02:28,02:00:00,18:02:28,.000Z,18:02:28,,
51.96412,7.62975,1,°C,20.51,2019-07-17T18:02:29.000Z,-0.2,,2019-07-17T,20:02:29,02:00:00,18:02:29,.000Z,18:02:29,,
51.96417,7.62971,1,°C,20.55,2019-07-17T18:02:30.000Z,-0.1,,2019-07-17T,20:02:30,02:00:00,18:02:30,.000Z,18:02:30,,
51.96417,7.62971,1,°C,20.55,2019-07-17T18:02:31.000Z,-0.1,,2019-07-17T,20:02:31,02:00:00,18:02:31,.000Z,18:02:31,,
51.96418,7.62968,1,°C,20.58,2019-07-17T18:02:32.000Z,-0.1,,2019-07-17T,20:02:32,02:00:00,18:02:32,.000Z,18:02:32,,
51.96418,7.62968,1,°C,20.58,2019-07-17T18:02:33.000Z,-0.1,,2019-07-17T,20:02:33,02:00:00,18:02:33,.000Z,18:02:33,,
51.9642,7.62962,1,°C,20.59,2019-07-17T18:02:34.000Z,-0.1,,2019-07-17T,20:02:34,02:00:00,18:02:34,.000Z,18:02:34,,
51.9642,7.62962,1,°C,20.61,2019-07-17T18:02:35.000Z,-0.1,,2019-07-17T,20:02:35,02:00:00,18:02:35,.000Z,18:02:35,,
51.96423,7.62949,1,°C,20.62,2019-07-17T18:02:36.000Z,-0.1,,2019-07-17T,20:02:36,02:00:00,18:02:36,.000Z,18:02:36,,
51.96423,7.6294,1,°C,20.64,2019-07-17T18:02:37.000Z,0.0,,2019-07-17T,20:02:37,02:00:00,18:02:37,.000Z,18:02:37,,
51.96426,7.6294,1,°C,20.66,2019-07-17T18:02:38.000Z,0.0,,2019-07-17T,20:02:38,02:00:00,18:02:38,.000Z,18:02:38,,
51.96426,7.62935,1,°C,20.67,2019-07-17T18:02:39.000Z,0.0,,2019-07-17T,20:02:39,02:00:00,18:02:39,.000Z,18:02:39,,
51.96428,7.62935,1,°C,20.67,2019-07-17T18:02:40.000Z,0.0,,2019-07-17T,20:02:40,02:00:00,18:02:40,.000Z,18:02:40,,
51.96432,7.62925,1,°C,20.67,2019-07-17T18:02:41.000Z,0.0,,2019-07-17T,20:02:41,02:00:00,18:02:41,.000Z,18:02:41,,
51.96432,7.62925,1,°C,20.69,2019-07-17T18:02:42.000Z,0.0,,2019-07-17T,20:02:42,02:00:00,18:02:42,.000Z,18:02:42,,
51.96439,7.62908,1,°C,20.69,2019-07-17T18:02:43.000Z,0.0,,2019-07-17T,20:02:43,02:00:00,18:02:43,.000Z,18:02:43,,
51.96439,7.62908,1,°C,20.69,2019-07-17T18:02:44.000Z,0.0,,2019-07-17T,20:02:44,02:00:00,18:02:44,.000Z,18:02:44,,
51.96442,7.62901,1,°C,20.7,2019-07-17T18:02:45.000Z,0.0,,2019-07-17T,20:02:45,02:00:00,18:02:45,.000Z,18:02:45,,
51.96442,7.62901,1,°C,20.7,2019-07-17T18:02:46.000Z,0.0,,2019-07-17T,20:02:46,02:00:00,18:02:46,.000Z,18:02:46,,
51.96447,7.62889,1,°C,20.72,2019-07-17T18:02:47.000Z,0.0,,2019-07-17T,20:02:47,02:00:00,18:02:47,.000Z,18:02:47,,
51.96447,7.62889,1,°C,20.73,2019-07-17T18:02:48.000Z,0.1,,2019-07-17T,20:02:48,02:00:00,18:02:48,.000Z,18:02:48,,
51.96456,7.62869,1,°C,20.73,2019-07-17T18:02:49.000Z,0.1,,2019-07-17T,20:02:49,02:00:00,18:02:49,.000Z,18:02:49,,
51.96456,7.62865,1,°C,20.74,2019-07-17T18:02:50.000Z,0.1,,2019-07-17T,20:02:50,02:00:00,18:02:50,.000Z,18:02:50,,
51.9646,7.62865,1,°C,20.74,2019-07-17T18:02:51.000Z,0.1,,2019-07-17T,20:02:51,02:00:00,18:02:51,.000Z,18:02:51,,
51.9646,7.62856,1,°C,20.79,2019-07-17T18:02:52.000Z,0.1,,2019-07-17T,20:02:52,02:00:00,18:02:52,.000Z,18:02:52,,
51.96468,7.62856,1,°C,20.77,2019-07-17T18:02:53.000Z,0.1,,2019-07-17T,20:02:53,02:00:00,18:02:53,.000Z,18:02:53,,
51.96477,7.62855,1,°C,20.77,2019-07-17T18:02:54.000Z,0.1,,2019-07-17T,20:02:54,02:00:00,18:02:54,.000Z,18:02:54,,
51.96477,7.62855,1,°C,20.77,2019-07-17T18:02:55.000Z,0.1,,2019-07-17T,20:02:55,02:00:00,18:02:55,.000Z,18:02:55,,
51.9649,7.62866,1,°C,20.79,2019-07-17T18:02:56.000Z,0.1,,2019-07-17T,20:02:56,02:00:00,18:02:56,.000Z,18:02:56,,
51.9649,7.62866,1,°C,20.79,2019-07-17T18:02:57.000Z,0.1,,2019-07-17T,20:02:57,02:00:00,18:02:57,.000Z,18:02:57,,
51.96494,7.62871,1,°C,20.79,2019-07-17T18:02:58.000Z,0.1,,2019-07-17T,20:02:58,02:00:00,18:02:58,.000Z,18:02:58,,
51.96494,7.62871,1,°C,20.79,2019-07-17T18:02:59.000Z,0.1,,2019-07-17T,20:02:59,02:00:00,18:02:59,.000Z,18:02:59,,
51.96503,7.6288,1,°C,20.82,2019-07-17T18:03:00.000Z,0.1,,2019-07-17T,20:03:00,02:00:00,18:03:00,.000Z,18:03:00,,
51.96503,7.6288,1,°C,20.79,2019-07-17T18:03:01.000Z,0.1,,2019-07-17T,20:03:01,02:00:00,18:03:01,.000Z,18:03:01,,
51.96514,7.62892,1,°C,20.84,2019-07-17T18:03:02.000Z,0.2,,2019-07-17T,20:03:02,02:00:00,18:03:02,.000Z,18:03:02,,
51.96514,7.62899,1,°C,20.84,2019-07-17T18:03:03.000Z,0.2,,2019-07-17T,20:03:03,02:00:00,18:03:03,.000Z,18:03:03,,
51.96524,7.62899,1,°C,20.85,2019-07-17T18:03:04.000Z,0.2,,2019-07-17T,20:03:04,02:00:00,18:03:04,.000Z,18:03:04,,
51.96532,7.62908,1,°C,20.85,2019-07-17T18:03:05.000Z,0.2,,2019-07-17T,20:03:05,02:00:00,18:03:05,.000Z,18:03:05,,
51.96532,7.62908,1,°C,20.87,2019-07-17T18:03:06.000Z,0.2,,2019-07-17T,20:03:06,02:00:00,18:03:06,.000Z,18:03:06,,
51.96535,7.62913,1,°C,20.88,2019-07-17T18:03:07.000Z,0.2,,2019-07-17T,20:03:07,02:00:00,18:03:07,.000Z,18:03:07,,
51.96535,7.62913,1,°C,20.88,2019-07-17T18:03:08.000Z,0.2,,2019-07-17T,20:03:08,02:00:00,18:03:08,.000Z,18:03:08,,
51.96546,7.62927,1,°C,20.89,2019-07-17T18:03:09.000Z,0.2,,2019-07-17T,20:03:09,02:00:00,18:03:09,.000Z,18:03:09,,
51.96546,7.62927,1,°C,20.89,2019-07-17T18:03:10.000Z,0.2,,2019-07-17T,20:03:10,02:00:00,18:03:10,.000Z,18:03:10,,
51.96555,7.62935,1,°C,20.89,2019-07-17T18:03:11.000Z,0.2,,2019-07-17T,20:03:11,02:00:00,18:03:11,.000Z,18:03:11,,
51.96555,7.62935,1,°C,20.91,2019-07-17T18:03:12.000Z,0.2,,2019-07-17T,20:03:12,02:00:00,18:03:12,.000Z,18:03:12,,
51.96563,7.62942,1,°C,20.89,2019-07-17T18:03:13.000Z,0.2,,2019-07-17T,20:03:13,02:00:00,18:03:13,.000Z,18:03:13,,
51.96563,7.62954,1,°C,20.91,2019-07-17T18:03:14.000Z,0.2,,2019-07-17T,20:03:14,02:00:00,18:03:14,.000Z,18:03:14,,
51.96577,7.62954,1,°C,20.89,2019-07-17T18:03:15.000Z,0.2,,2019-07-17T,20:03:15,02:00:00,18:03:15,.000Z,18:03:15,,
51.96577,7.6296,1,°C,20.89,2019-07-17T18:03:16.000Z,0.2,,2019-07-17T,20:03:16,02:00:00,18:03:16,.000Z,18:03:16,,
51.96586,7.6296,1,°C,20.89,2019-07-17T18:03:17.000Z,0.2,,2019-07-17T,20:03:17,02:00:00,18:03:17,.000Z,18:03:17,,
51.96597,7.62963,1,°C,20.89,2019-07-17T18:03:18.000Z,0.2,,2019-07-17T,20:03:18,02:00:00,18:03:18,.000Z,18:03:18,,
51.96597,7.62963,1,°C,20.88,2019-07-17T18:03:19.000Z,0.2,,2019-07-17T,20:03:19,02:00:00,18:03:19,.000Z,18:03:19,,
51.96607,7.62965,1,°C,20.88,2019-07-17T18:03:20.000Z,0.2,,2019-07-17T,20:03:20,02:00:00,18:03:20,.000Z,18:03:20,,
51.96607,7.62965,1,°C,20.88,2019-07-17T18:03:21.000Z,0.2,,2019-07-17T,20:03:21,02:00:00,18:03:21,.000Z,18:03:21,,
51.96617,7.62966,1,°C,20.88,2019-07-17T18:03:22.000Z,0.2,,2019-07-17T,20:03:22,02:00:00,18:03:22,.000Z,18:03:22,,
51.96617,7.62966,1,°C,20.88,2019-07-17T18:03:23.000Z,0.2,,2019-07-17T,20:03:23,02:00:00,18:03:23,.000Z,18:03:23,,
51.96627,7.62966,1,°C,20.88,2019-07-17T18:03:24.000Z,0.2,,2019-07-17T,20:03:24,02:00:00,18:03:24,.000Z,18:03:24,,
51.96627,7.6297,1,°C,20.88,2019-07-17T18:03:25.000Z,0.2,,2019-07-17T,20:03:25,02:00:00,18:03:25,.000Z,18:03:25,,
51.96642,7.6297,1,°C,20.88,2019-07-17T18:03:26.000Z,0.2,,2019-07-17T,20:03:26,02:00:00,18:03:26,.000Z,18:03:26,,
51.96642,7.62977,1,°C,20.89,2019-07-17T18:03:27.000Z,0.2,,2019-07-17T,20:03:27,02:00:00,18:03:27,.000Z,18:03:27,,
51.96651,7.62977,1,°C,20.89,2019-07-17T18:03:28.000Z,0.2,,2019-07-17T,20:03:28,02:00:00,18:03:28,.000Z,18:03:28,,
51.96661,7.62983,1,°C,20.89,2019-07-17T18:03:29.000Z,0.2,,2019-07-17T,20:03:29,02:00:00,18:03:29,.000Z,18:03:29,,
51.96661,7.62983,1,°C,20.89,2019-07-17T18:03:30.000Z,0.2,,2019-07-17T,20:03:30,02:00:00,18:03:30,.000Z,18:03:30,,
51.96674,7.62996,1,°C,20.91,2019-07-17T18:03:31.000Z,0.2,,2019-07-17T,20:03:31,02:00:00,18:03:31,.000Z,18:03:31,,
51.96674,7.62996,1,°C,20.89,2019-07-17T18:03:32.000Z,0.2,,2019-07-17T,20:03:32,02:00:00,18:03:32,.000Z,18:03:32,,
51.96677,7.63002,1,°C,20.91,2019-07-17T18:03:33.000Z,0.2,,2019-07-17T,20:03:33,02:00:00,18:03:33,.000Z,18:03:33,,
51.96677,7.63002,1,°C,20.91,2019-07-17T18:03:34.000Z,0.2,,2019-07-17T,20:03:34,02:00:00,18:03:34,.000Z,18:03:34,,
51.96684,7.63011,1,°C,20.91,2019-07-17T18:03:35.000Z,0.2,,2019-07-17T,20:03:35,02:00:00,18:03:35,.000Z,18:03:35,,
51.96684,7.63018,1,°C,20.92,2019-07-17T18:03:36.000Z,0.2,,2019-07-17T,20:03:36,02:00:00,18:03:36,.000Z,18:03:36,,
51.96691,7.63018,1,°C,20.92,2019-07-17T18:03:37.000Z,0.2,,2019-07-17T,20:03:37,02:00:00,18:03:37,.000Z,18:03:37,,
51.96691,7.63025,1,°C,20.94,2019-07-17T18:03:38.000Z,0.3,,2019-07-17T,20:03:38,02:00:00,18:03:38,.000Z,18:03:38,,
51.967,7.63025,1,°C,20.94,2019-07-17T18:03:39.000Z,0.3,,2019-07-17T,20:03:39,02:00:00,18:03:39,.000Z,18:03:39,,
51.96708,7.63022,1,°C,20.95,2019-07-17T18:03:40.000Z,0.3,,2019-07-17T,20:03:40,02:00:00,18:03:40,.000Z,18:03:40,,
51.96708,7.63022,1,°C,20.94,2019-07-17T18:03:41.000Z,0.3,,2019-07-17T,20:03:41,02:00:00,18:03:41,.000Z,18:03:41,,
51.96712,7.63017,1,°C,20.97,2019-07-17T18:03:42.000Z,0.3,,2019-07-17T,20:03:42,02:00:00,18:03:42,.000Z,18:03:42,,
51.96712,7.63017,1,°C,20.97,2019-07-17T18:03:43.000Z,0.3,,2019-07-17T,20:03:43,02:00:00,18:03:43,.000Z,18:03:43,,
51.96724,7.63008,1,°C,20.98,2019-07-17T18:03:44.000Z,0.3,,2019-07-17T,20:03:44,02:00:00,18:03:44,.000Z,18:03:44,,
51.96724,7.63008,1,°C,20.99,2019-07-17T18:03:45.000Z,0.3,,2019-07-17T,20:03:45,02:00:00,18:03:45,.000Z,18:03:45,,
51.96731,7.63002,1,°C,20.99,2019-07-17T18:03:46.000Z,0.3,,2019-07-17T,20:03:46,02:00:00,18:03:46,.000Z,18:03:46,,
51.96731,7.63002,1,°C,21.03,2019-07-17T18:03:47.000Z,0.4,,2019-07-17T,20:03:47,02:00:00,18:03:47,.000Z,18:03:47,,
51.96731,7.63002,1,°C,21.03,2019-07-17T18:03:48.000Z,0.4,,2019-07-17T,20:03:48,02:00:00,18:03:48,.000Z,18:03:48,,
51.96753,7.62996,1,°C,21.04,2019-07-17T18:03:49.000Z,0.4,,2019-07-17T,20:03:49,02:00:00,18:03:49,.000Z,18:03:49,,
51.96753,7.62997,1,°C,21.04,2019-07-17T18:03:50.000Z,0.4,,2019-07-17T,20:03:50,02:00:00,18:03:50,.000Z,18:03:50,,
51.96762,7.62997,1,°C,21.04,2019-07-17T18:03:51.000Z,0.4,,2019-07-17T,20:03:51,02:00:00,18:03:51,.000Z,18:03:51,,
51.96762,7.62998,1,°C,21.06,2019-07-17T18:03:52.000Z,0.4,,2019-07-17T,20:03:52,02:00:00,18:03:52,.000Z,18:03:52,,
51.96767,7.62998,1,°C,21.04,2019-07-17T18:03:53.000Z,0.4,,2019-07-17T,20:03:53,02:00:00,18:03:53,.000Z,18:03:53,,
51.96777,7.63,1,°C,21.06,2019-07-17T18:03:54.000Z,0.4,,2019-07-17T,20:03:54,02:00:00,18:03:54,.000Z,18:03:54,,
51.96777,7.63,1,°C,21.04,2019-07-17T18:03:55.000Z,0.4,,2019-07-17T,20:03:55,02:00:00,18:03:55,.000Z,18:03:55,,
51.96786,7.63008,1,°C,21.06,2019-07-17T18:03:56.000Z,0.4,,2019-07-17T,20:03:56,02:00:00,18:03:56,.000Z,18:03:56,,
51.96786,7.63008,1,°C,21.06,2019-07-17T18:03:57.000Z,0.4,,2019-07-17T,20:03:57,02:00:00,18:03:57,.000Z,18:03:57,,
51.96788,7.63016,1,°C,21.04,2019-07-17T18:03:58.000Z,0.4,,2019-07-17T,20:03:58,02:00:00,18:03:58,.000Z,18:03:58,,
51.96788,7.63016,1,°C,21.06,2019-07-17T18:03:59.000Z,0.4,,2019-07-17T,20:03:59,02:00:00,18:03:59,.000Z,18:03:59,,
51.96788,7.63023,1,°C,21.06,2019-07-17T18:04:00.000Z,0.4,,2019-07-17T,20:04:00,02:00:00,18:04:00,.000Z,18:04:00,,
51.96788,7.63037,1,°C,21.06,2019-07-17T18:04:01.000Z,0.4,,2019-07-17T,20:04:01,02:00:00,18:04:01,.000Z,18:04:01,,
51.96789,7.63037,1,°C,21.07,2019-07-17T18:04:02.000Z,0.4,,2019-07-17T,20:04:02,02:00:00,18:04:02,.000Z,18:04:02,,
51.9679,7.63042,1,°C,21.09,2019-07-17T18:04:03.000Z,0.4,,2019-07-17T,20:04:03,02:00:00,18:04:03,.000Z,18:04:03,,
51.9679,7.63042,1,°C,21.06,2019-07-17T18:04:04.000Z,0.4,,2019-07-17T,20:04:04,02:00:00,18:04:04,.000Z,18:04:04,,
51.96791,7.63053,1,°C,21.07,2019-07-17T18:04:05.000Z,0.4,,2019-07-17T,20:04:05,02:00:00,18:04:05,.000Z,18:04:05,,
51.96791,7.63053,1,°C,21.07,2019-07-17T18:04:06.000Z,0.4,,2019-07-17T,20:04:06,02:00:00,18:04:06,.000Z,18:04:06,,
51.9679,7.63069,1,°C,21.09,2019-07-17T18:04:07.000Z,0.4,,2019-07-17T,20:04:07,02:00:00,18:04:07,.000Z,18:04:07,,
51.9679,7.63069,1,°C,21.09,2019-07-17T18:04:08.000Z,0.4,,2019-07-17T,20:04:08,02:00:00,18:04:08,.000Z,18:04:08,,
51.96791,7.6308,1,°C,21.07,2019-07-17T18:04:09.000Z,0.4,,2019-07-17T,20:04:09,02:00:00,18:04:09,.000Z,18:04:09,,
51.96791,7.6308,1,°C,21.1,2019-07-17T18:04:10.000Z,0.4,,2019-07-17T,20:04:10,02:00:00,18:04:10,.000Z,18:04:10,,
51.96791,7.63093,1,°C,21.09,2019-07-17T18:04:11.000Z,0.4,,2019-07-17T,20:04:11,02:00:00,18:04:11,.000Z,18:04:11,,
51.96791,7.63111,1,°C,21.1,2019-07-17T18:04:12.000Z,0.4,,2019-07-17T,20:04:12,02:00:00,18:04:12,.000Z,18:04:12,,
51.96789,7.63111,1,°C,21.09,2019-07-17T18:04:13.000Z,0.4,,2019-07-17T,20:04:13,02:00:00,18:04:13,.000Z,18:04:13,,
51.96788,7.63115,1,°C,21.07,2019-07-17T18:04:14.000Z,0.4,,2019-07-17T,20:04:14,02:00:00,18:04:14,.000Z,18:04:14,,
51.96788,7.63115,1,°C,21.09,2019-07-17T18:04:15.000Z,0.4,,2019-07-17T,20:04:15,02:00:00,18:04:15,.000Z,18:04:15,,
51.96785,7.63129,1,°C,21.1,2019-07-17T18:04:16.000Z,0.4,,2019-07-17T,20:04:16,02:00:00,18:04:16,.000Z,18:04:16,,
51.96785,7.63129,1,°C,21.09,2019-07-17T18:04:17.000Z,0.4,,2019-07-17T,20:04:17,02:00:00,18:04:17,.000Z,18:04:17,,
51.96782,7.63144,1,°C,21.1,2019-07-17T18:04:18.000Z,0.4,,2019-07-17T,20:04:18,02:00:00,18:04:18,.000Z,18:04:18,,
51.96782,7.63144,1,°C,21.1,2019-07-17T18:04:19.000Z,0.4,,2019-07-17T,20:04:19,02:00:00,18:04:19,.000Z,18:04:19,,
51.96776,7.63165,1,°C,21.12,2019-07-17T18:04:20.000Z,0.4,,2019-07-17T,20:04:20,02:00:00,18:04:20,.000Z,18:04:20,,
51.96776,7.63165,1,°C,21.1,2019-07-17T18:04:21.000Z,0.4,,2019-07-17T,20:04:21,02:00:00,18:04:21,.000Z,18:04:21,,
51.96771,7.63175,1,°C,21.1,2019-07-17T18:04:22.000Z,0.4,,2019-07-17T,20:04:22,02:00:00,18:04:22,.000Z,18:04:22,,
51.96771,7.6318,1,°C,21.12,2019-07-17T18:04:23.000Z,0.4,,2019-07-17T,20:04:23,02:00:00,18:04:23,.000Z,18:04:23,,
51.96768,7.6318,1,°C,21.1,2019-07-17T18:04:24.000Z,0.4,,2019-07-17T,20:04:24,02:00:00,18:04:24,.000Z,18:04:24,,
51.96768,7.63192,1,°C,21.1,2019-07-17T18:04:25.000Z,0.4,,2019-07-17T,20:04:25,02:00:00,18:04:25,.000Z,18:04:25,,
51.96761,7.63192,1,°C,21.12,2019-07-17T18:04:26.000Z,0.4,,2019-07-17T,20:04:26,02:00:00,18:04:26,.000Z,18:04:26,,
51.96755,7.63196,1,°C,21.1,2019-07-17T18:04:27.000Z,0.4,,2019-07-17T,20:04:27,02:00:00,18:04:27,.000Z,18:04:27,,
51.96755,7.63196,1,°C,21.1,2019-07-17T18:04:28.000Z,0.4,,2019-07-17T,20:04:28,02:00:00,18:04:28,.000Z,18:04:28,,
51.9675,7.63203,1,°C,21.09,2019-07-17T18:04:29.000Z,0.4,,2019-07-17T,20:04:29,02:00:00,18:04:29,.000Z,18:04:29,,
51.9675,7.63203,1,°C,21.1,2019-07-17T18:04:30.000Z,0.4,,2019-07-17T,20:04:30,02:00:00,18:04:30,.000Z,18:04:30,,
51.96752,7.63215,1,°C,21.1,2019-07-17T18:04:31.000Z,0.4,,2019-07-17T,20:04:31,02:00:00,18:04:31,.000Z,18:04:31,,
51.96752,7.63215,1,°C,21.1,2019-07-17T18:04:32.000Z,0.4,,2019-07-17T,20:04:32,02:00:00,18:04:32,.000Z,18:04:32,,
51.96756,7.63223,1,°C,21.1,2019-07-17T18:04:33.000Z,0.4,,2019-07-17T,20:04:33,02:00:00,18:04:33,.000Z,18:04:33,,
