Latitude,Longitude,System_ID,unit,value,Time_UTC,Temperature_diff_K
51.96257,7.62592,1,°C,23.87,2019-08-06T17:00:00.000Z,1.1
51.96255,7.62593,1,°C,23.89,2019-08-06T17:00:01.000Z,1.2
51.96255,7.62593,1,°C,23.89,2019-08-06T17:00:02.000Z,1.2
51.96253,7.62596,1,°C,23.9,2019-08-06T17:00:04.000Z,1.2
51.96253,7.62596,1,°C,23.9,2019-08-06T17:00:05.000Z,1.2
51.9625,7.626,1,°C,23.89,2019-08-06T17:00:06.000Z,1.2
51.9625,7.626,1,°C,23.89,2019-08-06T17:00:07.000Z,1.2
51.96248,7.62601,1,°C,23.9,2019-08-06T17:00:08.000Z,1.2
51.96248,7.62607,1,°C,23.9,2019-08-06T17:00:09.000Z,1.2
51.96241,7.62607,1,°C,23.93,2019-08-06T17:00:11.000Z,1.2
51.96238,7.62613,1,°C,23.92,2019-08-06T17:00:12.000Z,1.2
51.96238,7.62613,1,°C,23.93,2019-08-06T17:00:13.000Z,1.2
51.96235,7.62616,1,°C,23.93,2019-08-06T17:00:14.000Z,1.2
51.96235,7.62616,1,°C,23.94,2019-08-06T17:00:15.000Z,1.2
51.96228,7.62626,1,°C,23.94,2019-08-06T17:00:16.000Z,1.2
51.96228,7.62626,1,°C,23.94,2019-08-06T17:00:18.000Z,1.2
51.96224,7.62635,1,°C,23.96,2019-08-06T17:00:19.000Z,1.2
51.96224,7.62635,1,°C,23.96,2019-08-06T17:00:20.000Z,1.2
51.96222,7.6264,1,°C,23.93,2019-08-06T17:00:21.000Z,1.2
51.96222,7.62649,1,°C,23.96,2019-08-06T17:00:22.000Z,1.2
51.96219,7.62649,1,°C,23.96,2019-08-06T17:00:23.000Z,1.2
51.96219,7.62664,1,°C,23.96,2019-08-06T17:00:25.000Z,1.2
51.96214,7.62664,1,°C,23.96,2019-08-06T17:00:26.000Z,1.2
51.96211,7.62673,1,°C,23.97,2019-08-06T17:00:27.000Z,1.2
51.96211,7.62673,1,°C,23.96,2019-08-06T17:00:28.000Z,1.2
51.96209,7.62678,1,°C,23.96,2019-08-06T17:00:29.000Z,1.2
51.96209,7.62678,1,°C,23.96,2019-08-06T17:00:30.000Z,1.2
51.96204,7.62688,1,°C,23.96,2019-08-06T17:00:32.000Z,1.2
51.96204,7.62688,1,°C,23.96,2019-08-06T17:00:33.000Z,1.2
51.96201,7.62695,1,°C,23.97,2019-08-06T17:00:34.000Z,1.2
51.96201,7.62695,1,°C,23.97,2019-08-06T17:00:35.000Z,1.2
51.96199,7.627,1,°C,23.97,2019-08-06T17:00:36.000Z,1.2
51.96199,7.62715,1,°C,23.97,2019-08-06T17:00:37.000Z,1.2
51.96196,7.62715,1,°C,23.99,2019-08-06T17:00:39.000Z,1.3
51.96196,7.62726,1,°C,23.96,2019-08-06T17:00:40.000Z,1.2
51.96193,7.62726,1,°C,23.97,2019-08-06T17:00:41.000Z,1.2
51.96189,7.62736,1,°C,23.97,2019-08-06T17:00:42.000Z,1.2
51.96189,7.62736,1,°C,23.96,2019-08-06T17:00:43.000Z,1.2
51.96185,7.62746,1,°C,23.94,2019-08-06T17:00:44.000Z,1.2
51.96185,7.62746,1,°C,23.96,2019-08-06T17:00:46.000Z,1.2
51.96182,7.62756,1,°C,23.96,2019-08-06T17:00:47.000Z,1.2
51.96182,7.62756,1,°C,23.97,2019-08-06T17:00:48.000Z,1.2
51.96178,7.62765,1,°C,23.96,2019-08-06T17:00:49.000Z,1.2
51.96178,7.62765,1,°C,23.96,2019-08-06T17:00:50.000Z,1.2
51.96175,7.62768,1,°C,23.94,2019-08-06T17:00:51.000Z,1.2
51.96175,7.62769,1,°C,23.93,2019-08-06T17:00:53.000Z,1.2
51.96169,7.62769,1,°C,23.92,2019-08-06T17:00:54.000Z,1.2
51.96161,7.62767,1,°C,23.93,2019-08-06T17:00:55.000Z,1.2
51.96161,7.62767,1,°C,23.93,2019-08-06T17:00:56.000Z,1.2
51.96161,7.62767,1,°C,23.92,2019-08-06T17:00:57.000Z,1.2
51.96152,7.62766,1,°C,23.92,2019-08-06T17:00:58.000Z,1.2
51.96152,7.62766,1,°C,23.9,2019-08-06T17:01:00.000Z,1.2
51.96143,7.62763,1,°C,23.9,2019-08-06T17:01:01.000Z,1.2
51.96143,7.62763,1,°C,23.89,2019-08-06T17:01:02.000Z,1.2
51.96135,7.6276,1,°C,23.89,2019-08-06T17:01:03.000Z,1.2
51.96135,7.6276,1,°C,23.89,2019-08-06T17:01:04.000Z,1.2
51.96127,7.62758,1,°C,23.89,2019-08-06T17:01:05.000Z,1.2
51.96127,7.62758,1,°C,23.87,2019-08-06T17:01:07.000Z,1.1
51.96115,7.62762,1,°C,23.86,2019-08-06T17:01:08.000Z,1.1
51.96115,7.62765,1,°C,23.87,2019-08-06T17:01:09.000Z,1.1
51.96113,7.62765,1,°C,23.86,2019-08-06T17:01:10.000Z,1.1
51.96107,7.62775,1,°C,23.86,2019-08-06T17:01:11.000Z,1.1
51.96107,7.62775,1,°C,23.82,2019-08-06T17:01:12.000Z,1.1
51.96107,7.62775,1,°C,23.86,2019-08-06T17:01:14.000Z,1.1
51.96105,7.62786,1,°C,23.84,2019-08-06T17:01:15.000Z,1.1
51.96105,7.62786,1,°C,23.84,2019-08-06T17:01:16.000Z,1.1
51.96105,7.62786,1,°C,23.82,2019-08-06T17:01:17.000Z,1.1
51.96103,7.62796,1,°C,23.82,2019-08-06T17:01:18.000Z,1.1
51.96103,7.62796,1,°C,23.82,2019-08-06T17:01:19.000Z,1.1
51.96102,7.62807,1,°C,23.84,2019-08-06T17:01:21.000Z,1.1
51.96102,7.62807,1,°C,23.82,2019-08-06T17:01:22.000Z,1.1
51.96102,7.62829,1,°C,23.82,2019-08-06T17:01:23.000Z,1.1
51.96102,7.62829,1,°C,23.81,2019-08-06T17:01:24.000Z,1.1
51.96101,7.62834,1,°C,23.82,2019-08-06T17:01:25.000Z,1.1
51.96101,7.62843,1,°C,23.82,2019-08-06T17:01:26.000Z,1.1
51.96101,7.62843,1,°C,23.82,2019-08-06T17:01:28.000Z,1.1
51.96101,7.62843,1,°C,23.81,2019-08-06T17:01:29.000Z,1.1
51.96101,7.62852,1,°C,23.81,2019-08-06T17:01:30.000Z,1.1
51.961,7.62852,1,°C,23.81,2019-08-06T17:01:31.000Z,1.1
51.961,7.62852,1,°C,23.81,2019-08-06T17:01:32.000Z,1.1
51.961,7.62852,1,°C,23.81,2019-08-06T17:01:33.000Z,1.1
51.96101,7.62852,1,°C,23.81,2019-08-06T17:01:35.000Z,1.1
51.96101,7.62852,1,°C,23.81,2019-08-06T17:01:36.000Z,1.1
51.96102,7.62853,1,°C,23.81,2019-08-06T17:01:37.000Z,1.1
51.96103,7.62854,1,°C,23.81,2019-08-06T17:01:38.000Z,1.1
51.96103,7.62854,1,°C,23.81,2019-08-06T17:01:39.000Z,1.1
51.96104,7.62854,1,°C,23.79,2019-08-06T17:01:40.000Z,1.1
51.96104,7.62854,1,°C,23.79,2019-08-06T17:01:42.000Z,1.1
51.96104,7.62855,1,°C,23.79,2019-08-06T17:01:43.000Z,1.1
51.96104,7.62855,1,°C,23.79,2019-08-06T17:01:44.000Z,1.1
51.96104,7.62855,1,°C,23.79,2019-08-06T17:01:45.000Z,1.1
51.96104,7.62855,1,°C,23.81,2019-08-06T17:01:46.000Z,1.1
51.96106,7.62857,1,°C,23.79,2019-08-06T17:01:47.000Z,1.1
51.96106,7.62857,1,°C,23.79,2019-08-06T17:01:49.000Z,1.1
51.96106,7.62857,1,°C,23.81,2019-08-06T17:01:50.000Z,1.1
51.96106,7.62857,1,°C,23.81,2019-08-06T17:01:51.000Z,1.1
51.96106,7.62857,1,°C,23.79,2019-08-06T17:01:52.000Z,1.1
51.96107,7.62857,1,°C,23.79,2019-08-06T17:01:53.000Z,1.1
51.96107,7.62858,1,°C,23.79,2019-08-06T17:01:54.000Z,1.1
51.96107,7.62858,1,°C,23.81,2019-08-06T17:01:56.000Z,1.1
51.96108,7.62859,1,°C,23.79,2019-08-06T17:01:57.000Z,1.1
51.96108,7.62859,1,°C,23.81,2019-08-06T17:01:58.000Z,1.1
51.96108,7.6286,1,°C,23.81,2019-08-06T17:01:59.000Z,1.1
51.96108,7.62861,1,°C,23.81,2019-08-06T17:02:00.000Z,1.1
51.96109,7.62861,1,°C,23.81,2019-08-06T17:02:01.000Z,1.1
51.96109,7.62861,1,°C,23.81,2019-08-06T17:02:03.000Z,1.1
51.96109,7.62861,1,°C,23.81,2019-08-06T17:02:04.000Z,1.1
51.9611,7.62862,1,°C,23.81,2019-08-06T17:02:05.000Z,1.1
51.9611,7.62862,1,°C,23.81,2019-08-06T17:02:06.000Z,1.1
51.9611,7.62862,1,°C,23.81,2019-08-06T17:02:07.000Z,1.1
51.96111,7.62862,1,°C,23.79,2019-08-06T17:02:08.000Z,1.1
51.96111,7.62862,1,°C,23.79,2019-08-06T17:02:10.000Z,1.1
51.96111,7.62862,1,°C,23.81,2019-08-06T17:02:11.000Z,1.1
51.96111,7.62862,1,°C,23.81,2019-08-06T17:02:12.000Z,1.1
51.96112,7.62862,1,°C,23.81,2019-08-06T17:02:13.000Z,1.1
51.96112,7.62862,1,°C,23.81,2019-08-06T17:02:14.000Z,1.1
51.96112,7.62862,1,°C,23.82,2019-08-06T17:02:15.000Z,1.1
51.96112,7.62862,1,°C,23.82,2019-08-06T17:02:17.000Z,1.1
51.96112,7.62862,1,°C,23.82,2019-08-06T17:02:18.000Z,1.1
51.96113,7.62863,1,°C,23.82,2019-08-06T17:02:19.000Z,1.1
51.96113,7.62862,1,°C,23.84,2019-08-06T17:02:20.000Z,1.1
51.96113,7.62862,1,°C,23.84,2019-08-06T17:02:21.000Z,1.1
51.96114,7.62862,1,°C,23.82,2019-08-06T17:02:22.000Z,1.1
51.96114,7.62862,1,°C,23.84,2019-08-06T17:02:24.000Z,1.1
51.96114,7.62862,1,°C,23.82,2019-08-06T17:02:25.000Z,1.1
51.96114,7.62862,1,°C,23.86,2019-08-06T17:02:26.000Z,1.1
51.96114,7.62862,1,°C,23.82,2019-08-06T17:02:27.000Z,1.1
51.96115,7.62862,1,°C,23.82,2019-08-06T17:02:28.000Z,1.1
51.96115,7.62862,1,°C,23.82,2019-08-06T17:02:29.000Z,1.1
51.96116,7.62862,1,°C,23.82,2019-08-06T17:02:31.000Z,1.1
51.96116,7.62862,1,°C,23.81,2019-08-06T17:02:32.000Z,1.1
51.96116,7.62862,1,°C,23.82,2019-08-06T17:02:33.000Z,1.1
51.96116,7.62862,1,°C,23.81,2019-08-06T17:02:34.000Z,1.1
51.96117,7.62862,1,°C,23.81,2019-08-06T17:02:35.000Z,1.1
51.96117,7.62862,1,°C,23.81,2019-08-06T17:02:36.000Z,1.1
51.96117,7.62862,1,°C,23.79,2019-08-06T17:02:38.000Z,1.1
51.96118,7.62862,1,°C,23.79,2019-08-06T17:02:39.000Z,1.1
51.96118,7.62862,1,°C,23.79,2019-08-06T17:02:40.000Z,1.1
51.96118,7.62862,1,°C,23.78,2019-08-06T17:02:41.000Z,1.1
51.96118,7.62862,1,°C,23.78,2019-08-06T17:02:42.000Z,1.1
51.96118,7.62862,1,°C,23.78,2019-08-06T17:02:44.000Z,1.1
51.96119,7.62862,1,°C,23.78,2019-08-06T17:02:45.000Z,1.1
51.96119,7.62862,1,°C,23.78,2019-08-06T17:02:46.000Z,1.1
51.96119,7.62862,1,°C,23.78,2019-08-06T17:02:47.000Z,1.1
51.9612,7.62862,1,°C,23.78,2019-08-06T17:02:48.000Z,1.1
51.9612,7.62862,1,°C,23.78,2019-08-06T17:02:49.000Z,1.1
51.9612,7.62862,1,°C,23.77,2019-08-06T17:02:51.000Z,1.1
51.9612,7.62862,1,°C,23.78,2019-08-06T17:02:52.000Z,1.1
51.9612,7.62862,1,°C,23.77,2019-08-06T17:02:53.000Z,1.1
51.9612,7.62862,1,°C,23.78,2019-08-06T17:02:54.000Z,1.1
51.9612,7.62862,1,°C,23.75,2019-08-06T17:02:55.000Z,1.0
51.9612,7.62862,1,°C,23.78,2019-08-06T17:02:56.000Z,1.1
51.9612,7.62862,1,°C,23.78,2019-08-06T17:02:58.000Z,1.1
51.9612,7.62862,1,°C,23.78,2019-08-06T17:02:59.000Z,1.1
51.9612,7.62862,1,°C,23.78,2019-08-06T17:03:00.000Z,1.1
51.9612,7.62862,1,°C,23.79,2019-08-06T17:03:01.000Z,1.1
51.9612,7.62863,1,°C,23.78,2019-08-06T17:03:02.000Z,1.1
51.9612,7.62863,1,°C,23.79,2019-08-06T17:03:03.000Z,1.1
51.96122,7.62854,1,°C,23.79,2019-08-06T17:03:05.000Z,1.1
51.96122,7.62854,1,°C,23.81,2019-08-06T17:03:06.000Z,1.1
51.96123,7.62844,1,°C,23.81,2019-08-06T17:03:07.000Z,1.1
51.96123,7.62844,1,°C,23.81,2019-08-06T17:03:08.000Z,1.1
51.96123,7.62838,1,°C,23.79,2019-08-06T17:03:09.000Z,1.1
51.96123,7.62838,1,°C,23.79,2019-08-06T17:03:10.000Z,1.1
51.96124,7.62827,1,°C,23.78,2019-08-06T17:03:12.000Z,1.1
51.96124,7.62811,1,°C,23.79,2019-08-06T17:03:13.000Z,1.1
51.96125,7.62811,1,°C,23.78,2019-08-06T17:03:14.000Z,1.1
51.96126,7.628,1,°C,23.78,2019-08-06T17:03:15.000Z,1.1
51.96126,7.628,1,°C,23.75,2019-08-06T17:03:16.000Z,1.0
51.96127,7.62792,1,°C,23.77,2019-08-06T17:03:17.000Z,1.1
51.96127,7.62792,1,°C,23.74,2019-08-06T17:03:19.000Z,1.0
51.96127,7.62785,1,°C,23.75,2019-08-06T17:03:20.000Z,1.0
51.96127,7.62785,1,°C,23.74,2019-08-06T17:03:21.000Z,1.0
51.96127,7.62784,1,°C,23.74,2019-08-06T17:03:22.000Z,1.0
51.96127,7.62783,1,°C,23.72,2019-08-06T17:03:23.000Z,1.0
51.96125,7.62783,1,°C,23.74,2019-08-06T17:03:24.000Z,1.0
51.96123,7.62783,1,°C,23.72,2019-08-06T17:03:26.000Z,1.0
51.96123,7.62783,1,°C,23.71,2019-08-06T17:03:27.000Z,1.0
51.96122,7.62782,1,°C,23.69,2019-08-06T17:03:28.000Z,1.0
51.96122,7.62782,1,°C,23.69,2019-08-06T17:03:29.000Z,1.0
51.9612,7.62781,1,°C,23.71,2019-08-06T17:03:30.000Z,1.0
51.9612,7.6278,1,°C,23.69,2019-08-06T17:03:31.000Z,1.0
51.96119,7.6278,1,°C,23.68,2019-08-06T17:03:33.000Z,1.0
51.96119,7.6278,1,°C,23.68,2019-08-06T17:03:34.000Z,1.0
51.96119,7.6278,1,°C,23.68,2019-08-06T17:03:35.000Z,1.0
51.96118,7.6278,1,°C,23.67,2019-08-06T17:03:36.000Z,1.0
51.96118,7.62779,1,°C,23.67,2019-08-06T17:03:37.000Z,1.0
51.96118,7.62779,1,°C,23.67,2019-08-06T17:03:38.000Z,1.0
51.96117,7.62779,1,°C,23.67,2019-08-06T17:03:40.000Z,1.0
51.96117,7.62779,1,°C,23.67,2019-08-06T17:03:41.000Z,1.0
51.96117,7.62778,1,°C,23.64,2019-08-06T17:03:42.000Z,0.9
51.96117,7.62778,1,°C,23.64,2019-08-06T17:03:43.000Z,0.9
51.96116,7.62778,1,°C,23.63,2019-08-06T17:03:44.000Z,0.9
51.96116,7.62778,1,°C,23.68,2019-08-06T17:03:45.000Z,1.0
51.96116,7.62778,1,°C,23.64,2019-08-06T17:03:47.000Z,0.9
51.96116,7.62778,1,°C,23.67,2019-08-06T17:03:48.000Z,1.0
51.96116,7.62778,1,°C,23.67,2019-08-06T17:03:49.000Z,1.0
51.96115,7.62778,1,°C,23.67,2019-08-06T17:03:50.000Z,1.0
51.96115,7.62778,1,°C,23.64,2019-08-06T17:03:51.000Z,0.9
51.96115,7.62778,1,°C,23.67,2019-08-06T17:03:52.000Z,1.0
51.96115,7.62778,1,°C,23.68,2019-08-06T17:03:54.000Z,1.0
51.96115,7.62778,1,°C,23.67,2019-08-06T17:03:55.000Z,1.0
51.96115,7.62777,1,°C,23.63,2019-08-06T17:03:56.000Z,0.9
51.96115,7.62777,1,°C,23.67,2019-08-06T17:03:57.000Z,1.0
51.96115,7.62777,1,°C,23.67,2019-08-06T17:03:58.000Z,1.0
51.96115,7.62777,1,°C,23.64,2019-08-06T17:03:59.000Z,0.9
51.96115,7.62777,1,°C,23.64,2019-08-06T17:04:01.000Z,0.9
51.96115,7.62777,1,°C,23.63,2019-08-06T17:04:02.000Z,0.9
51.96115,7.62777,1,°C,23.62,2019-08-06T17:04:03.000Z,0.9
51.96115,7.62777,1,°C,23.62,2019-08-06T17:04:04.000Z,0.9
51.96115,7.62777,1,°C,23.63,2019-08-06T17:04:05.000Z,0.9
51.96114,7.62777,1,°C,23.62,2019-08-06T17:04:06.000Z,0.9
51.96114,7.62777,1,°C,23.62,2019-08-06T17:04:08.000Z,0.9
51.96114,7.62777,1,°C,23.62,2019-08-06T17:04:09.000Z,0.9
51.96114,7.62776,1,°C,23.6,2019-08-06T17:04:10.000Z,0.9
51.96114,7.62776,1,°C,23.6,2019-08-06T17:04:11.000Z,0.9
51.96114,7.62776,1,°C,23.59,2019-08-06T17:04:12.000Z,0.9
51.96114,7.62776,1,°C,23.59,2019-08-06T17:04:13.000Z,0.9
51.96114,7.62776,1,°C,23.57,2019-08-06T17:04:15.000Z,0.9
51.96114,7.62776,1,°C,23.59,2019-08-06T17:04:16.000Z,0.9
51.96113,7.62775,1,°C,23.56,2019-08-06T17:04:17.000Z,0.9
51.96113,7.62775,1,°C,23.57,2019-08-06T17:04:18.000Z,0.9
51.96113,7.62775,1,°C,23.54,2019-08-06T17:04:19.000Z,0.8
51.96113,7.62775,1,°C,23.54,2019-08-06T17:04:20.000Z,0.8
51.96113,7.62775,1,°C,23.54,2019-08-06T17:04:22.000Z,0.8
51.96112,7.62774,1,°C,23.54,2019-08-06T17:04:23.000Z,0.8
51.96112,7.62774,1,°C,23.53,2019-08-06T17:04:24.000Z,0.8
51.96112,7.62774,1,°C,23.52,2019-08-06T17:04:25.000Z,0.8
51.96112,7.62774,1,°C,23.53,2019-08-06T17:04:26.000Z,0.8
51.96112,7.62774,1,°C,23.52,2019-08-06T17:04:27.000Z,0.8
51.96112,7.62774,1,°C,23.5,2019-08-06T17:04:29.000Z,0.8
51.96112,7.62775,1,°C,23.52,2019-08-06T17:04:30.000Z,0.8
51.96112,7.62775,1,°C,23.5,2019-08-06T17:04:31.000Z,0.8
51.96112,7.62775,1,°C,23.5,2019-08-06T17:04:32.000Z,0.8
51.96112,7.62775,1,°C,23.5,2019-08-06T17:04:33.000Z,0.8
51.96112,7.62775,1,°C,23.49,2019-08-06T17:04:34.000Z,0.8
51.96112,7.62775,1,°C,23.5,2019-08-06T17:04:36.000Z,0.8
51.96112,7.62776,1,°C,23.49,2019-08-06T17:04:37.000Z,0.8
51.96112,7.62777,1,°C,23.49,2019-08-06T17:04:38.000Z,0.8
51.96112,7.62777,1,°C,23.5,2019-08-06T17:04:39.000Z,0.8
51.96112,7.62778,1,°C,23.5,2019-08-06T17:04:40.000Z,0.8
51.96112,7.62778,1,°C,23.49,2019-08-06T17:04:41.000Z,0.8
51.96112,7.62778,1,°C,23.49,2019-08-06T17:04:43.000Z,0.8
51.96112,7.62778,1,°C,23.5,2019-08-06T17:04:44.000Z,0.8
51.96112,7.62778,1,°C,23.49,2019-08-06T17:04:45.000Z,0.8
51.96112,7.62778,1,°C,23.49,2019-08-06T17:04:46.000Z,0.8
51.96112,7.62778,1,°C,23.47,2019-08-06T17:04:47.000Z,0.8
51.96112,7.62779,1,°C,23.49,2019-08-06T17:04:48.000Z,0.8
51.96112,7.62779,1,°C,23.45,2019-08-06T17:04:50.000Z,0.8
51.96112,7.62779,1,°C,23.45,2019-08-06T17:04:51.000Z,0.8
51.96112,7.62778,1,°C,23.45,2019-08-06T17:04:52.000Z,0.8
51.96112,7.62778,1,°C,23.45,2019-08-06T17:04:53.000Z,0.8
51.96112,7.62778,1,°C,23.44,2019-08-06T17:04:54.000Z,0.7
51.96112,7.62778,1,°C,23.45,2019-08-06T17:04:55.000Z,0.8
51.96112,7.62778,1,°C,23.44,2019-08-06T17:04:57.000Z,0.7
51.96112,7.62778,1,°C,23.42,2019-08-06T17:04:58.000Z,0.7
51.96112,7.62778,1,°C,23.41,2019-08-06T17:04:59.000Z,0.7
51.96112,7.62778,1,°C,23.42,2019-08-06T17:05:00.000Z,0.7
51.96112,7.62776,1,°C,23.41,2019-08-06T17:05:01.000Z,0.7
51.96112,7.62776,1,°C,23.39,2019-08-06T17:05:02.000Z,0.7
51.96111,7.62774,1,°C,23.41,2019-08-06T17:05:04.000Z,0.7
51.96111,7.62774,1,°C,23.41,2019-08-06T17:05:05.000Z,0.7
51.96109,7.62774,1,°C,23.41,2019-08-06T17:05:06.000Z,0.7
51.96109,7.62774,1,°C,23.41,2019-08-06T17:05:07.000Z,0.7
51.96104,7.62771,1,°C,23.41,2019-08-06T17:05:08.000Z,0.7
51.96104,7.62769,1,°C,23.41,2019-08-06T17:05:09.000Z,0.7
51.961,7.62769,1,°C,23.39,2019-08-06T17:05:11.000Z,0.7
51.96098,7.62768,1,°C,23.41,2019-08-06T17:05:12.000Z,0.7
51.96098,7.62768,1,°C,23.42,2019-08-06T17:05:13.000Z,0.7
51.9609,7.62767,1,°C,23.42,2019-08-06T17:05:14.000Z,0.7
51.9609,7.62767,1,°C,23.41,2019-08-06T17:05:15.000Z,0.7
51.96083,7.62767,1,°C,23.42,2019-08-06T17:05:17.000Z,0.7
51.96083,7.62767,1,°C,23.42,2019-08-06T17:05:18.000Z,0.7
51.96077,7.62767,1,°C,23.42,2019-08-06T17:05:19.000Z,0.7
51.96077,7.62767,1,°C,23.42,2019-08-06T17:05:20.000Z,0.7
51.96074,7.62767,1,°C,23.42,2019-08-06T17:05:21.000Z,0.7
51.96074,7.6277,1,°C,23.42,2019-08-06T17:05:22.000Z,0.7
51.96064,7.6277,1,°C,23.44,2019-08-06T17:05:24.000Z,0.8
51.96064,7.6277,1,°C,23.42,2019-08-06T17:05:25.000Z,0.7
51.96061,7.6277,1,°C,23.45,2019-08-06T17:05:26.000Z,0.8
51.96053,7.62772,1,°C,23.45,2019-08-06T17:05:27.000Z,0.8
51.96053,7.62772,1,°C,23.45,2019-08-06T17:05:28.000Z,0.8
51.96053,7.62772,1,°C,23.45,2019-08-06T17:05:29.000Z,0.8
51.96044,7.62774,1,°C,23.45,2019-08-06T17:05:31.000Z,0.8
51.96044,7.62774,1,°C,23.47,2019-08-06T17:05:32.000Z,0.8
51.96037,7.62773,1,°C,23.47,2019-08-06T17:05:33.000Z,0.8
51.96037,7.62773,1,°C,23.45,2019-08-06T17:05:34.000Z,0.8
51.96032,7.62773,1,°C,23.47,2019-08-06T17:05:35.000Z,0.8
51.96032,7.62772,1,°C,23.47,2019-08-06T17:05:36.000Z,0.8
51.96029,7.62772,1,°C,23.47,2019-08-06T17:05:38.000Z,0.8
51.96018,7.6277,1,°C,23.49,2019-08-06T17:05:39.000Z,0.8
51.96018,7.6277,1,°C,23.5,2019-08-06T17:05:40.000Z,0.8
51.96011,7.62768,1,°C,23.49,2019-08-06T17:05:41.000Z,0.8
51.96011,7.62768,1,°C,23.5,2019-08-06T17:05:42.000Z,0.8
51.96008,7.62768,1,°C,23.5,2019-08-06T17:05:43.000Z,0.8
51.96008,7.62768,1,°C,23.5,2019-08-06T17:05:45.000Z,0.8
51.96001,7.62766,1,°C,23.53,2019-08-06T17:05:46.000Z,0.8
51.96001,7.62766,1,°C,23.53,2019-08-06T17:05:47.000Z,0.8
51.95995,7.62768,1,°C,23.52,2019-08-06T17:05:48.000Z,0.8
51.95995,7.62767,1,°C,23.54,2019-08-06T17:05:49.000Z,0.9
51.95989,7.62767,1,°C,23.54,2019-08-06T17:05:50.000Z,0.9
51.95989,7.62764,1,°C,23.54,2019-08-06T17:05:52.000Z,0.9
51.95981,7.62764,1,°C,23.56,2019-08-06T17:05:53.000Z,0.9
51.95978,7.62764,1,°C,23.56,2019-08-06T17:05:54.000Z,0.9
51.95978,7.62764,1,°C,23.56,2019-08-06T17:05:55.000Z,0.9
51.95972,7.62763,1,°C,23.57,2019-08-06T17:05:56.000Z,0.9
51.95972,7.62763,1,°C,23.57,2019-08-06T17:05:57.000Z,0.9
51.95963,7.62764,1,°C,23.59,2019-08-06T17:05:59.000Z,0.9
51.95963,7.62764,1,°C,23.57,2019-08-06T17:06:00.000Z,0.9
51.95959,7.62764,1,°C,23.6,2019-08-06T17:06:01.000Z,0.9
51.95959,7.62764,1,°C,23.6,2019-08-06T17:06:02.000Z,0.9
51.95955,7.62767,1,°C,23.6,2019-08-06T17:06:03.000Z,0.9
51.95955,7.62774,1,°C,23.6,2019-08-06T17:06:04.000Z,0.9
51.95953,7.62774,1,°C,23.63,2019-08-06T17:06:06.000Z,0.9
51.95953,7.62776,1,°C,23.62,2019-08-06T17:06:07.000Z,0.9
51.95953,7.62776,1,°C,23.64,2019-08-06T17:06:08.000Z,1.0
51.95951,7.62786,1,°C,23.63,2019-08-06T17:06:09.000Z,0.9
51.95951,7.62786,1,°C,23.64,2019-08-06T17:06:10.000Z,1.0
51.95949,7.62794,1,°C,23.67,2019-08-06T17:06:11.000Z,1.0
51.95949,7.62794,1,°C,23.67,2019-08-06T17:06:13.000Z,1.0
51.95948,7.62802,1,°C,23.67,2019-08-06T17:06:14.000Z,1.0
51.95948,7.62802,1,°C,23.68,2019-08-06T17:06:15.000Z,1.0
51.95947,7.62806,1,°C,23.68,2019-08-06T17:06:16.000Z,1.0
51.95947,7.62818,1,°C,23.68,2019-08-06T17:06:17.000Z,1.0
51.95945,7.62818,1,°C,23.68,2019-08-06T17:06:18.000Z,1.0
51.95945,7.62828,1,°C,23.69,2019-08-06T17:06:20.000Z,1.0
51.95942,7.62828,1,°C,23.69,2019-08-06T17:06:21.000Z,1.0
51.9594,7.62837,1,°C,23.71,2019-08-06T17:06:22.000Z,1.0
51.9594,7.62837,1,°C,23.71,2019-08-06T17:06:23.000Z,1.0
51.95938,7.62846,1,°C,23.72,2019-08-06T17:06:24.000Z,1.0
51.95938,7.62846,1,°C,23.71,2019-08-06T17:06:25.000Z,1.0
51.95935,7.62855,1,°C,23.72,2019-08-06T17:06:27.000Z,1.0
51.95935,7.62855,1,°C,23.74,2019-08-06T17:06:28.000Z,1.1
51.95932,7.62864,1,°C,23.72,2019-08-06T17:06:29.000Z,1.0
51.95932,7.62864,1,°C,23.72,2019-08-06T17:06:30.000Z,1.0
51.95931,7.62874,1,°C,23.75,2019-08-06T17:06:31.000Z,1.1
51.95931,7.62887,1,°C,23.75,2019-08-06T17:06:32.000Z,1.1
51.95929,7.62887,1,°C,23.75,2019-08-06T17:06:34.000Z,1.1
51.95929,7.62891,1,°C,23.75,2019-08-06T17:06:35.000Z,1.1
51.95927,7.62891,1,°C,23.75,2019-08-06T17:06:36.000Z,1.1
51.95926,7.62893,1,°C,23.77,2019-08-06T17:06:37.000Z,1.1
51.95926,7.62893,1,°C,23.77,2019-08-06T17:06:38.000Z,1.1
51.95926,7.62894,1,°C,23.74,2019-08-06T17:06:39.000Z,1.1
51.95926,7.62895,1,°C,23.77,2019-08-06T17:06:41.000Z,1.1
51.95925,7.62895,1,°C,23.78,2019-08-06T17:06:42.000Z,1.1
51.95924,7.62895,1,°C,23.78,2019-08-06T17:06:43.000Z,1.1
51.95924,7.62895,1,°C,23.77,2019-08-06T17:06:44.000Z,1.1
51.95924,7.62896,1,°C,23.78,2019-08-06T17:06:45.000Z,1.1
51.95924,7.62896,1,°C,23.78,2019-08-06T17:06:46.000Z,1.1
